,ID_IMG,LABEL
175,../dataset/Positive/rotation_disk.mp40000000055.jpg,1
176,../dataset/Positive/rotation_disk.mp40000000056.jpg,1
177,../dataset/Positive/rotation_disk.mp40000000057.jpg,1
178,../dataset/Positive/rotation_disk.mp40000000058.jpg,1
179,../dataset/Positive/rotation_disk.mp40000000059.jpg,1
180,../dataset/Positive/rotation_ferris2.mp40000000000.jpg,1
181,../dataset/Positive/rotation_ferris2.mp40000000001.jpg,1
182,../dataset/Positive/rotation_ferris2.mp40000000002.jpg,1
183,../dataset/Positive/rotation_ferris2.mp40000000003.jpg,1
184,../dataset/Positive/rotation_ferris2.mp40000000004.jpg,1
185,../dataset/Positive/rotation_ferris2.mp40000000005.jpg,1
186,../dataset/Positive/rotation_ferris2.mp40000000006.jpg,1
187,../dataset/Positive/rotation_ferris2.mp40000000007.jpg,1
188,../dataset/Positive/rotation_ferris2.mp40000000008.jpg,1
189,../dataset/Positive/rotation_ferris2.mp40000000009.jpg,1
190,../dataset/Positive/rotation_ferris2.mp40000000010.jpg,1
191,../dataset/Positive/rotation_ferris2.mp40000000011.jpg,1
192,../dataset/Positive/rotation_ferris2.mp40000000012.jpg,1
193,../dataset/Positive/rotation_ferris2.mp40000000013.jpg,1
194,../dataset/Positive/rotation_ferris2.mp40000000014.jpg,1
195,../dataset/Positive/rotation_ferris2.mp40000000015.jpg,1
196,../dataset/Positive/rotation_ferris2.mp40000000016.jpg,1
197,../dataset/Positive/rotation_ferris2.mp40000000017.jpg,1
198,../dataset/Positive/rotation_ferris2.mp40000000018.jpg,1
199,../dataset/Positive/rotation_ferris2.mp40000000019.jpg,1
200,../dataset/Positive/rotation_ferris2.mp40000000020.jpg,1
201,../dataset/Positive/rotation_ferris2.mp40000000021.jpg,1
202,../dataset/Positive/rotation_ferris2.mp40000000022.jpg,1
203,../dataset/Positive/rotation_ferris2.mp40000000023.jpg,1
204,../dataset/Positive/rotation_ferris2.mp40000000024.jpg,1
205,../dataset/Positive/rotation_ferris2.mp40000000025.jpg,1
206,../dataset/Positive/rotation_ferris2.mp40000000026.jpg,1
207,../dataset/Positive/rotation_ferris2.mp40000000027.jpg,1
208,../dataset/Positive/rotation_ferris2.mp40000000028.jpg,1
209,../dataset/Positive/rotation_ferris2.mp40000000029.jpg,1
210,../dataset/Positive/rotation_ferris2.mp40000000030.jpg,1
211,../dataset/Positive/rotation_ferris2.mp40000000031.jpg,1
212,../dataset/Positive/rotation_ferris2.mp40000000032.jpg,1
213,../dataset/Positive/rotation_ferris2.mp40000000033.jpg,1
214,../dataset/Positive/rotation_ferris2.mp40000000034.jpg,1
215,../dataset/Positive/rotation_ferris2.mp40000000035.jpg,1
216,../dataset/Positive/rotation_ferris2.mp40000000036.jpg,1
217,../dataset/Positive/rotation_ferris2.mp40000000037.jpg,1
218,../dataset/Positive/rotation_ferris2.mp40000000038.jpg,1
219,../dataset/Positive/rotation_ferris2.mp40000000039.jpg,1
220,../dataset/Positive/rotation_ferris2.mp40000000040.jpg,1
221,../dataset/Positive/rotation_ferris2.mp40000000041.jpg,1
222,../dataset/Positive/rotation_ferris2.mp40000000042.jpg,1
223,../dataset/Positive/rotation_ferris2.mp40000000043.jpg,1
224,../dataset/Positive/rotation_ferris2.mp40000000044.jpg,1
225,../dataset/Positive/rotation_ferris2.mp40000000045.jpg,1
226,../dataset/Positive/rotation_ferris2.mp40000000046.jpg,1
227,../dataset/Positive/rotation_ferris2.mp40000000047.jpg,1
228,../dataset/Positive/rotation_ferris2.mp40000000048.jpg,1
229,../dataset/Positive/rotation_ferris2.mp40000000049.jpg,1
230,../dataset/Positive/rotation_ferris2.mp40000000050.jpg,1
231,../dataset/Positive/rotation_ferris2.mp40000000051.jpg,1
232,../dataset/Positive/rotation_ferris2.mp40000000052.jpg,1
233,../dataset/Positive/rotation_ferris2.mp40000000053.jpg,1
234,../dataset/Positive/rotation_ferris2.mp40000000054.jpg,1
235,../dataset/Positive/rotation_ferris2.mp40000000055.jpg,1
236,../dataset/Positive/rotation_ferris2.mp40000000056.jpg,1
237,../dataset/Positive/rotation_ferris2.mp40000000057.jpg,1
238,../dataset/Positive/rotation_ferris2.mp40000000058.jpg,1
239,../dataset/Positive/rotation_ferris2.mp40000000059.jpg,1
240,../dataset/Positive/rotation_ferris.mp40000000000.jpg,1
241,../dataset/Positive/rotation_ferris.mp40000000001.jpg,1
242,../dataset/Positive/rotation_ferris.mp40000000002.jpg,1
243,../dataset/Positive/rotation_ferris.mp40000000003.jpg,1
244,../dataset/Positive/rotation_ferris.mp40000000004.jpg,1
245,../dataset/Positive/rotation_ferris.mp40000000005.jpg,1
246,../dataset/Positive/rotation_ferris.mp40000000006.jpg,1
247,../dataset/Positive/rotation_ferris.mp40000000007.jpg,1
248,../dataset/Positive/rotation_ferris.mp40000000008.jpg,1
249,../dataset/Positive/rotation_ferris.mp40000000009.jpg,1
250,../dataset/Positive/rotation_ferris.mp40000000010.jpg,1
251,../dataset/Positive/rotation_ferris.mp40000000011.jpg,1
252,../dataset/Positive/rotation_ferris.mp40000000012.jpg,1
253,../dataset/Positive/rotation_ferris.mp40000000013.jpg,1
254,../dataset/Positive/rotation_ferris.mp40000000014.jpg,1
255,../dataset/Positive/rotation_ferris.mp40000000015.jpg,1
256,../dataset/Positive/rotation_ferris.mp40000000016.jpg,1
257,../dataset/Positive/rotation_ferris.mp40000000017.jpg,1
258,../dataset/Positive/rotation_ferris.mp40000000018.jpg,1
259,../dataset/Positive/rotation_ferris.mp40000000019.jpg,1
260,../dataset/Positive/rotation_ferris.mp40000000020.jpg,1
261,../dataset/Positive/rotation_ferris.mp40000000021.jpg,1
262,../dataset/Positive/rotation_ferris.mp40000000022.jpg,1
263,../dataset/Positive/rotation_ferris.mp40000000023.jpg,1
264,../dataset/Positive/rotation_ferris.mp40000000024.jpg,1
265,../dataset/Positive/rotation_ferris.mp40000000025.jpg,1
266,../dataset/Positive/rotation_ferris.mp40000000026.jpg,1
267,../dataset/Positive/rotation_ferris.mp40000000027.jpg,1
268,../dataset/Positive/rotation_ferris.mp40000000028.jpg,1
269,../dataset/Positive/rotation_ferris.mp40000000029.jpg,1
270,../dataset/Positive/rotation_ferris.mp40000000030.jpg,1
271,../dataset/Positive/rotation_ferris.mp40000000031.jpg,1
272,../dataset/Positive/rotation_ferris.mp40000000032.jpg,1
273,../dataset/Positive/rotation_ferris.mp40000000033.jpg,1
274,../dataset/Positive/rotation_ferris.mp40000000034.jpg,1
275,../dataset/Positive/rotation_ferris.mp40000000035.jpg,1
276,../dataset/Positive/rotation_ferris.mp40000000036.jpg,1
277,../dataset/Positive/rotation_ferris.mp40000000037.jpg,1
278,../dataset/Positive/rotation_ferris.mp40000000038.jpg,1
279,../dataset/Positive/rotation_ferris.mp40000000039.jpg,1
280,../dataset/Positive/rotation_ferris.mp40000000040.jpg,1
281,../dataset/Positive/rotation_ferris.mp40000000041.jpg,1
282,../dataset/Positive/rotation_ferris.mp40000000042.jpg,1
283,../dataset/Positive/rotation_ferris.mp40000000043.jpg,1
284,../dataset/Positive/rotation_ferris.mp40000000044.jpg,1
285,../dataset/Positive/rotation_ferris.mp40000000045.jpg,1
286,../dataset/Positive/rotation_ferris.mp40000000046.jpg,1
287,../dataset/Positive/rotation_ferris.mp40000000047.jpg,1
288,../dataset/Positive/rotation_ferris.mp40000000048.jpg,1
289,../dataset/Positive/rotation_ferris.mp40000000049.jpg,1
290,../dataset/Positive/rotation_ferris.mp40000000050.jpg,1
291,../dataset/Positive/rotation_ferris.mp40000000051.jpg,1
292,../dataset/Positive/rotation_ferris.mp40000000052.jpg,1
293,../dataset/Positive/rotation_ferris.mp40000000053.jpg,1
294,../dataset/Positive/rotation_ferris.mp40000000054.jpg,1
295,../dataset/Positive/rotation_ferris.mp40000000055.jpg,1
296,../dataset/Positive/rotation_ferris.mp40000000056.jpg,1
297,../dataset/Positive/rotation_ferris.mp40000000057.jpg,1
298,../dataset/Positive/rotation_ferris.mp40000000058.jpg,1
299,../dataset/Positive/rotation_ferris.mp40000000059.jpg,1
300,../dataset/Positive/rotation_hypnotic.mp40000000000.jpg,1
301,../dataset/Positive/rotation_hypnotic.mp40000000001.jpg,1
302,../dataset/Positive/rotation_hypnotic.mp40000000002.jpg,1
303,../dataset/Positive/rotation_hypnotic.mp40000000003.jpg,1
304,../dataset/Positive/rotation_hypnotic.mp40000000004.jpg,1
305,../dataset/Positive/rotation_hypnotic.mp40000000005.jpg,1
306,../dataset/Positive/rotation_hypnotic.mp40000000006.jpg,1
307,../dataset/Positive/rotation_hypnotic.mp40000000007.jpg,1
308,../dataset/Positive/rotation_hypnotic.mp40000000008.jpg,1
309,../dataset/Positive/rotation_hypnotic.mp40000000009.jpg,1
310,../dataset/Positive/rotation_hypnotic.mp40000000010.jpg,1
311,../dataset/Positive/rotation_hypnotic.mp40000000011.jpg,1
312,../dataset/Positive/rotation_hypnotic.mp40000000012.jpg,1
313,../dataset/Positive/rotation_hypnotic.mp40000000013.jpg,1
314,../dataset/Positive/rotation_hypnotic.mp40000000014.jpg,1
315,../dataset/Positive/rotation_hypnotic.mp40000000015.jpg,1
316,../dataset/Positive/rotation_hypnotic.mp40000000016.jpg,1
317,../dataset/Positive/rotation_hypnotic.mp40000000017.jpg,1
318,../dataset/Positive/rotation_hypnotic.mp40000000018.jpg,1
319,../dataset/Positive/rotation_hypnotic.mp40000000019.jpg,1
320,../dataset/Positive/rotation_hypnotic.mp40000000020.jpg,1
321,../dataset/Positive/rotation_hypnotic.mp40000000021.jpg,1
322,../dataset/Positive/rotation_hypnotic.mp40000000022.jpg,1
323,../dataset/Positive/rotation_hypnotic.mp40000000023.jpg,1
324,../dataset/Positive/rotation_hypnotic.mp40000000024.jpg,1
325,../dataset/Positive/rotation_hypnotic.mp40000000025.jpg,1
326,../dataset/Positive/rotation_hypnotic.mp40000000026.jpg,1
327,../dataset/Positive/rotation_hypnotic.mp40000000027.jpg,1
328,../dataset/Positive/rotation_hypnotic.mp40000000028.jpg,1
329,../dataset/Positive/rotation_hypnotic.mp40000000029.jpg,1
330,../dataset/Positive/rotation_hypnotic.mp40000000030.jpg,1
331,../dataset/Positive/rotation_hypnotic.mp40000000031.jpg,1
332,../dataset/Positive/rotation_hypnotic.mp40000000032.jpg,1
333,../dataset/Positive/rotation_hypnotic.mp40000000033.jpg,1
334,../dataset/Positive/rotation_hypnotic.mp40000000034.jpg,1
335,../dataset/Positive/rotation_hypnotic.mp40000000035.jpg,1
336,../dataset/Positive/rotation_hypnotic.mp40000000036.jpg,1
337,../dataset/Positive/rotation_hypnotic.mp40000000037.jpg,1
338,../dataset/Positive/rotation_hypnotic.mp40000000038.jpg,1
339,../dataset/Positive/rotation_hypnotic.mp40000000039.jpg,1
340,../dataset/Positive/rotation_hypnotic.mp40000000040.jpg,1
341,../dataset/Positive/rotation_hypnotic.mp40000000041.jpg,1
342,../dataset/Positive/rotation_hypnotic.mp40000000042.jpg,1
343,../dataset/Positive/rotation_hypnotic.mp40000000043.jpg,1
344,../dataset/Positive/rotation_hypnotic.mp40000000044.jpg,1
345,../dataset/Positive/rotation_hypnotic.mp40000000045.jpg,1
346,../dataset/Positive/rotation_hypnotic.mp40000000046.jpg,1
347,../dataset/Positive/rotation_hypnotic.mp40000000047.jpg,1
348,../dataset/Positive/rotation_hypnotic.mp40000000048.jpg,1
349,../dataset/Positive/rotation_hypnotic.mp40000000049.jpg,1
350,../dataset/Positive/rotation_hypnotic.mp40000000050.jpg,1
351,../dataset/Positive/rotation_hypnotic.mp40000000051.jpg,1
352,../dataset/Positive/rotation_hypnotic.mp40000000052.jpg,1
353,../dataset/Positive/rotation_hypnotic.mp40000000053.jpg,1
354,../dataset/Positive/rotation_hypnotic.mp40000000054.jpg,1
355,../dataset/Positive/rotation_hypnotic.mp40000000055.jpg,1
356,../dataset/Positive/rotation_hypnotic.mp40000000056.jpg,1
357,../dataset/Positive/rotation_hypnotic.mp40000000057.jpg,1
358,../dataset/Positive/rotation_hypnotic.mp40000000058.jpg,1
359,../dataset/Positive/rotation_hypnotic.mp40000000059.jpg,1
360,../dataset/Positive/rotation_lab.mp40000000000.jpg,1
361,../dataset/Positive/rotation_lab.mp40000000001.jpg,1
362,../dataset/Positive/rotation_lab.mp40000000002.jpg,1
363,../dataset/Positive/rotation_lab.mp40000000003.jpg,1
364,../dataset/Positive/rotation_lab.mp40000000004.jpg,1
365,../dataset/Positive/rotation_lab.mp40000000005.jpg,1
366,../dataset/Positive/rotation_lab.mp40000000006.jpg,1
367,../dataset/Positive/rotation_lab.mp40000000007.jpg,1
368,../dataset/Positive/rotation_lab.mp40000000008.jpg,1
369,../dataset/Positive/rotation_lab.mp40000000009.jpg,1
370,../dataset/Positive/rotation_lab.mp40000000010.jpg,1
371,../dataset/Positive/rotation_lab.mp40000000011.jpg,1
372,../dataset/Positive/rotation_lab.mp40000000012.jpg,1
373,../dataset/Positive/rotation_lab.mp40000000013.jpg,1
374,../dataset/Positive/rotation_lab.mp40000000014.jpg,1
375,../dataset/Positive/rotation_lab.mp40000000015.jpg,1
376,../dataset/Positive/rotation_lab.mp40000000016.jpg,1
377,../dataset/Positive/rotation_lab.mp40000000017.jpg,1
378,../dataset/Positive/rotation_lab.mp40000000018.jpg,1
379,../dataset/Positive/rotation_lab.mp40000000019.jpg,1
380,../dataset/Positive/rotation_lab.mp40000000020.jpg,1
381,../dataset/Positive/rotation_lab.mp40000000021.jpg,1
382,../dataset/Positive/rotation_lab.mp40000000022.jpg,1
383,../dataset/Positive/rotation_lab.mp40000000023.jpg,1
384,../dataset/Positive/rotation_lab.mp40000000024.jpg,1
385,../dataset/Positive/rotation_lab.mp40000000025.jpg,1
386,../dataset/Positive/rotation_lab.mp40000000026.jpg,1
387,../dataset/Positive/rotation_lab.mp40000000027.jpg,1
388,../dataset/Positive/rotation_lab.mp40000000028.jpg,1
389,../dataset/Positive/rotation_lab.mp40000000029.jpg,1
390,../dataset/Positive/rotation_lab.mp40000000030.jpg,1
391,../dataset/Positive/rotation_lab.mp40000000031.jpg,1
392,../dataset/Positive/rotation_lab.mp40000000032.jpg,1
393,../dataset/Positive/rotation_lab.mp40000000033.jpg,1
394,../dataset/Positive/rotation_lab.mp40000000034.jpg,1
395,../dataset/Positive/rotation_lab.mp40000000035.jpg,1
396,../dataset/Positive/rotation_lab.mp40000000036.jpg,1
397,../dataset/Positive/rotation_lab.mp40000000037.jpg,1
398,../dataset/Positive/rotation_lab.mp40000000038.jpg,1
399,../dataset/Positive/rotation_lab.mp40000000039.jpg,1
400,../dataset/Positive/rotation_lab.mp40000000040.jpg,1
401,../dataset/Positive/rotation_lab.mp40000000041.jpg,1
402,../dataset/Positive/rotation_lab.mp40000000042.jpg,1
403,../dataset/Positive/rotation_lab.mp40000000043.jpg,1
404,../dataset/Positive/rotation_lab.mp40000000044.jpg,1
405,../dataset/Positive/rotation_lab.mp40000000045.jpg,1
406,../dataset/Positive/rotation_lab.mp40000000046.jpg,1
407,../dataset/Positive/rotation_lab.mp40000000047.jpg,1
408,../dataset/Positive/rotation_lab.mp40000000048.jpg,1
409,../dataset/Positive/rotation_lab.mp40000000049.jpg,1
410,../dataset/Positive/rotation_lab.mp40000000050.jpg,1
411,../dataset/Positive/rotation_lab.mp40000000051.jpg,1
412,../dataset/Positive/rotation_lab.mp40000000052.jpg,1
413,../dataset/Positive/rotation_lab.mp40000000053.jpg,1
414,../dataset/Positive/rotation_lab.mp40000000054.jpg,1
415,../dataset/Positive/rotation_lab.mp40000000055.jpg,1
416,../dataset/Positive/rotation_lab.mp40000000056.jpg,1
417,../dataset/Positive/rotation_lab.mp40000000057.jpg,1
418,../dataset/Positive/rotation_lab.mp40000000058.jpg,1
419,../dataset/Positive/rotation_lab.mp40000000059.jpg,1
420,../dataset/Positive/rotation_pottery.mp40000000000.jpg,1
421,../dataset/Positive/rotation_pottery.mp40000000001.jpg,1
422,../dataset/Positive/rotation_pottery.mp40000000002.jpg,1
423,../dataset/Positive/rotation_pottery.mp40000000003.jpg,1
424,../dataset/Positive/rotation_pottery.mp40000000004.jpg,1
425,../dataset/Positive/rotation_pottery.mp40000000005.jpg,1
426,../dataset/Positive/rotation_pottery.mp40000000006.jpg,1
427,../dataset/Positive/rotation_pottery.mp40000000007.jpg,1
428,../dataset/Positive/rotation_pottery.mp40000000008.jpg,1
429,../dataset/Positive/rotation_pottery.mp40000000009.jpg,1
430,../dataset/Positive/rotation_pottery.mp40000000010.jpg,1
431,../dataset/Positive/rotation_pottery.mp40000000011.jpg,1
432,../dataset/Positive/rotation_pottery.mp40000000012.jpg,1
433,../dataset/Positive/rotation_pottery.mp40000000013.jpg,1
434,../dataset/Positive/rotation_pottery.mp40000000014.jpg,1
435,../dataset/Positive/rotation_pottery.mp40000000015.jpg,1
436,../dataset/Positive/rotation_pottery.mp40000000016.jpg,1
437,../dataset/Positive/rotation_pottery.mp40000000017.jpg,1
